date,value,n
2013-09-11,1.1843150563581037,20
2013-09-12,1.1753061151059871,20
2013-09-13,1.1791520016721402,20
2013-09-16,1.191665502071281,20
2013-09-17,1.2013493536798816,20
2013-09-18,1.2083889361195748,20
2013-09-19,1.2066772716744238,20
2013-09-20,1.1972107149307574,20
2013-09-23,1.184676134724138,20
2013-09-24,1.1886564633813812,20
2013-09-25,1.189673810079462,20
2013-09-26,1.1947873016933663,20
2013-09-27,1.1879619028820603,20
2013-09-30,1.1806390896792722,20
2013-10-01,1.1921843421728227,20
2013-10-02,1.192019915293358,20
2013-10-03,1.1860103221136977,20
2013-10-04,1.2008921111796433,20
2013-10-07,1.1874184602465376,20
2013-10-08,1.1677965166324156,20
2013-10-09,1.1758618151006077,20
2013-10-10,1.2081391241963073,20
2013-10-11,1.2126664568790122,20
2013-10-14,1.2234292999012308,20
2013-10-15,1.21760682805947,20
2013-10-16,1.2419494801725535,20
2013-10-17,1.2517209235549784,20
2013-10-18,1.2638184345085803,20
2013-10-21,1.2619528439515477,20
2013-10-22,1.266141946487549,20
2013-10-23,1.2561999078282702,20
2013-10-24,1.2639058855210736,20
2013-10-25,1.2723519713875282,20
2013-10-28,1.2670564686202956,20
2013-10-29,1.2810999599382193,20
2013-10-30,1.2765552101314748,20
2013-10-31,1.2679039666043959,20
2013-11-01,1.285032022867189,20
2013-11-04,1.2996571385180822,20
2013-11-05,1.2957369945385184,20
2013-11-06,1.292609065466904,20
2013-11-07,1.2720912076663935,20
2013-11-08,1.3044106883157949,20
2013-11-11,1.314428947698281,20
2013-11-12,1.3108749477974306,20
2013-11-13,1.3257071984079885,20
2013-11-14,1.3382050369056662,20
2013-11-15,1.3383226323385538,20
2013-11-18,1.3265662211386595,20
2013-11-19,1.3149227723013082,20
2013-11-20,1.310352241258334,20
2013-11-21,1.3331712133375895,20
2013-11-22,1.3403636919759703,20
2013-11-25,1.3358242296962515,20
2013-11-26,1.3380325821102332,20
2013-11-27,1.3447683992590402,20
2013-11-29,1.3389425159706663,20
2013-12-02,1.3424191477662115,20
2013-12-03,1.3353140518685565,20
2013-12-04,1.3293427757201124,20
2013-12-05,1.319039319121951,20
2013-12-06,1.336327606716094,20
2013-12-09,1.338480789480315,20
2013-12-10,1.3366223390178975,20
2013-12-11,1.3108931123454828,20
2013-12-12,1.3183147211111692,20
2013-12-13,1.3198888005096876,20
2013-12-16,1.3282830808573833,20
2013-12-17,1.326183447889899,20
2013-12-18,1.3414812230732533,20
2013-12-19,1.3389417454529529,20
2013-12-20,1.3535606956585073,20
2013-12-23,1.3593559457866478,20
2013-12-24,1.3609643013906643,20
2013-12-26,1.3671658022245863,20
2013-12-27,1.357302488140743,20
2013-12-30,1.357047803289375,20
2013-12-31,1.3626331959298927,20
2014-01-02,1.3567937845750386,20
2014-01-03,1.3669582612706324,20
2014-01-06,1.357208199918637,20
2014-01-07,1.3677873405181116,20
2014-01-08,1.3824427931611678,20
2014-01-09,1.3877949432658632,20
2014-01-10,1.394832203064445,20
2014-01-13,1.3691066174813584,20
2014-01-14,1.391312246131145,20
2014-01-15,1.3973681496722168,20
2014-01-16,1.3757458199418415,20
2014-01-17,1.3661792023944548,20
2014-01-21,1.372225857367597,20
2014-01-22,1.3802098290776175,20
2014-01-23,1.35766742820976,20
2014-01-24,1.3163006186429143,20
2014-01-27,1.3033888782714513,20
2014-01-28,1.3093215063393195,20
2014-01-29,1.292511421463581,20
2014-01-30,1.3104442171979742,20
2014-01-31,1.306839430593709,20
2014-02-03,1.2708821527148944,20
2014-02-04,1.27939993516029,20
2014-02-05,1.2796406816401065,20
2014-02-06,1.3009677342075596,20
2014-02-07,1.3248904543214357,20
2014-02-10,1.3297537867943316,20
2014-02-11,1.3411932638231119,20
2014-02-12,1.3433427817498,20
2014-02-13,1.3526008606255098,20
2014-02-14,1.3589645943666124,20
2014-02-18,1.3673582813890985,20
2014-02-19,1.3541954568003,20
2014-02-20,1.3664160856649907,20
2014-02-21,1.3662346818654916,20
2014-02-24,1.3799217342133066,20
2014-02-25,1.3766919498808783,20
2014-02-26,1.3742104133943298,20
2014-02-27,1.3846534712421967,20
2014-02-28,1.3893373460401999,20
2014-03-03,1.3767868430619628,20
2014-03-04,1.412118411142359,20
2014-03-05,1.4123723635769534,20
2014-03-06,1.4114363018458214,20
2014-03-07,1.4086066877634154,20
2014-03-10,1.407066498686132,20
2014-03-11,1.3955623025170594,20
2014-03-12,1.394332189826926,20
2014-03-13,1.3705545121469478,20
2014-03-14,1.3740072078674634,20
2014-03-17,1.3873217367472435,20
2014-03-18,1.3991800392477436,20
2014-03-19,1.4070242773446764,20
2014-03-20,1.421781766065648,20
2014-03-21,1.4154972211588979,20
2014-03-24,1.408518462959519,20
2014-03-25,1.4128163249636914,20
2014-03-26,1.397861042938988,20
